SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE
UTFRQP22P4,UTI MF - UTI-FTIF Series XXII Plan IV - RP-QDPO,MF,05-JUN-2015,10,1,INF789FB1VL8,10
UTFRQP22P5,UTI MF - UTI-FTIF Series XXII Plan V - RP-QDPO,MF,18-JUN-2015,10,1,INF789FB1E10,10
UTFRQP22P6,UTI MF - UTI-FTIF Series XXII Plan VI - RP-QDPO,MF,02-JUL-2015,10,1,INF789FB1E69,10
UTFRQP22P7,UTI MF - UTI-FTIF Series XXII Plan VII - RP-QDPO,MF,02-JUL-2015,10,1,INF789FB1F68,10
UTFRQP22P8,UTI MF - UTI-FTIF Series XXII Plan VIII - RP-QDPO,MF,16-JUL-2015,10,1,INF789FB1G67,10
UTFRQP22P9,UTI MF - UTI-FTIF Series XXII Plan IX - RP-QDPO,MF,03-JUL-2015,10,1,INF789FB1H66,10
UTFRQP23P1,UTI MF - UTI-FTIF  Series XXIII Plan I - RP-QDPO,MF,18-SEP-2015,10,1,INF789FB10A7,10
UTFRQP23P2,UTI MF - UTI-FTIF  Series XXIII Plan II - RP-QDPO,MF,06-OCT-2015,10,1,INF789FB10B5,10
UTFRQP23P4,UTI MF - UTI-FTIF  Series XXIII Plan IV - RP-QDPO,MF,19-OCT-2015,10,1,INF789FB14D3,10
UTFRQP23P5,UTI MF - UTI-FTIF  Series XXIII Plan V - RP-QDPO,MF,29-OCT-2015,10,1,INF789FB18E2,10
UTFRQP23P6,UTI MF - UTI-FTIF  Series XXIII Plan VI - RP-QDPO,MF,13-NOV-2015,10,1,INF789FB12G0,10
UTFRQP23P8,UTI MF - UTI-FTIF  Series XXIII Plan VIII - RP-QDPO,MF,30-NOV-2015,10,1,INF789FB12I6,10
UTFRQP23P9,UTI MF - UTI-FTIF  Series XXIII Plan IX - RP-QDPO,MF,15-DEC-2015,10,1,INF789FB12J4,10
UTFRQP23PX,UTI MF - UTI-FTI Fund  Sr. XXIII Plan X - -RP - QDP,MF,29-DEC-2015,10,1,INF789FB16K3,10
UTFRQP24P2,UTI MF - UTI-FTIF Series XXIV Plan II - RP-QDPO,MF,08-MAR-2016,10,1,INF789FB18S2,10
UTFRQP24P5,UTI MF - UTI-FTIF Series XXIV Plan V - RP-QDPO,MF,22-MAR-2016,10,1,INF789FB10X9,10
UTFRQP24PX,UTI MF - UTI-FTIF Series XXIV Plan X - RP-QDPO,MF,06-APR-2016,10,1,INF789FC1113,10
UTFRQP25P1,UTI MF - UTI-FTIF  Series XXV Plan I -  RP-QDPO,MF,25-JUL-2016,10,1,INF789FC1BJ3,10
UTFRQP25P2,UTI MF - UTI-FTIF  Sr XXV Pl II - RP-QDPO,MF,11-AUG-2016,10,1,INF789FC1BX4,10
UTFRQP25P3,UTI MF - UTI-FTIF  Series XXV Plan III - RP-QDPO,MF,26-AUG-2016,10,1,INF789FC1CL7,10
UTFRQP25P4,UTI MF - UTI-Fixed Term Income Fund  Sr. XXV Plan IV -  RP - QDP,MF,15-SEP-2016,10,1,INF789FC1CV6,10
UTFRQP25P5,UTI MF - UTI-FTIF  Sr XXV Pl V - RP-QDPO,MF,31-AUG-2016,10,1,INF789FC1DF7,10
UTFRQP25P6,UTI MF - UTI-FTIF  Series XXV Plan VI - RP-QDPO,MF,28-SEP-2016,10,1,INF789FC1DT8,10
UTFRQP25P7,UTI MF - UTI-FTIF  Series XXV Plan VII - RP-QDPO,MF,17-OCT-2016,10,1,INF789FC1EH1,10
UTFRQP25P8,UTI Mutual Fund - UTI-FTIF Sr XXV Pl VIII - RP-QDPO,MF,28-OCT-2016,10,1,INF789FC1ER0,10
UTFRQP25P9,UTI MF - UTI-FTIF  Series XXV Plan IX - RP-QDPO,MF,17-NOV-2016,10,1,INF789FC1FJ4,10
UTFRQP25PX,UTI MF - UTI-FTIF  Sr. XXV Plan X - RP - QDP,MF,02-DEC-2016,10,1,INF789FC1FT3,10
UTIDAP26P1,UTI MF - UTI-FTIF  Series XXVI Plan I - DP-ADPO,MF,17-JAN-2017,10,1,INF789FC1HH4,10
UTIDAP26P2,UTI Mutual Fund - UTI FTIF Sr. XXVI-II (1176 D) DPADP,MF,07-FEB-2017,10,1,INF789FC1HZ6,10
UTIDAP26P5,UTI MF - UTI-FTI Fund  Sr XXVI Plan V - DP - ADP,MF,17-MAR-2017,10,1,INF789FC1JL2,10
UTIDAP26P6,UTI MF - UTI-FTI Fund  Sr. XXVI Plan VI - DP - ADP,MF,23-MAR-2017,10,1,INF789FC1JV1,10
UTIDAP26P7,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VII - DP-ADP,MF,06-APR-2017,10,1,INF789FC1KF2,10
UTIDAP26P8,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VIII - DP - ADP,MF,06-APR-2017,10,1,INF789FC1ML6,10
UTIDAP26P9,UTI Mutual Fund - UTI-FTI Fund  Sr XXVI Plan IX - DI DPADP,MF,19-APR-2017,10,1,INF789FC1MV5,10
UTIDAP26PX,UTI Mutual Fund - UTI-Fixed Term Income Fund  Series XXVI Plan X -  DI,MF,24-APR-2017,10,1,INF789FC1NF6,10
UTIDAP27P1,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan I - DIR,MF,28-JUN-2017,10,1,INF789FC1K93,10
UTIDAP27P2,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan II - DPADP,MF,05-JUL-2017,10,1,INF789FC1L92,10
UTIDAP27P3,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan III - D,MF,14-JUL-2017,10,1,INF789FC1M91,10
UTIDAP27P4,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan IV - DPADP,MF,31-JUL-2017,10,1,INF789FC1O08,10
UTIDAP27P5,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan V - DPADP,MF,17-AUG-2017,10,1,INF789FC1P07,10
UTIDAP27P6,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan VI - DPADP,MF,05-SEP-2017,10,1,INF789FC1R39,10
UTIDAPXX11,UTI MF - UTI FTIF Series XX Plan XI - DP-ADPO,MF,08-DEC-2014,10,1,INF789FA12Q1,10
UTIDAPXX12,UTI MF - UTI - FTIF Series XX Plan XII - DP-ADPO,MF,17-DEC-2014,10,1,INF789FA18R6,10
UTIDAPXX16,UTI MF - UTI - FTIF Series XX Plan XVI - DP-ADPO,MF,29-DEC-2014,10,1,INF789FB1213,10
UTIDAPXX17,UTI MF - UTI - FTIF Series XX Plan XVII - DP-ADPO,MF,02-JAN-2015,10,1,INF789FB1379,10
UTIDAPXXI8,UTI MF - UTI-FTIF Series XXI Plan VIII - DP-ADPO,MF,16-MAR-2015,10,1,INF789FB1DI2,10
UTIDAPXXIX,UTI MF - UTI-FTIF Series XXI Plan X -  DP-ADPO,MF,25-MAR-2015,10,1,INF789FB1EW1,10
UTIDARXX12,UTI MF - UTI - FTIF Series XX Plan XII - DP-ADRO,MF,17-DEC-2014,10,1,INF789FA19R4,10
UTIDARXX16,UTI MF - UTI - FTIF Series XX Plan XVI - DP-ADRO,MF,29-DEC-2014,10,1,INF789FB1221,10
UTIDFP26P1,UTI MF - UTI-FTIF  Series XXVI Plan I - DP-FDPO,MF,17-JAN-2017,10,1,INF789FC1HI2,10
UTIDFP26P2,UTI Mutual Fund - UTI FTIF Sr. XXVI-II (1176 D) DPFDP,MF,07-FEB-2017,10,1,INF789FC1IA7,10
UTIDFP26P5,UTI MF - UTI-FTI Fund  Sr XXVI Plan V - DP - FDP,MF,17-MAR-2017,10,1,INF789FC1JM0,10
UTIDFP26P8,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VIII - DP - FDP,MF,06-APR-2017,10,1,INF789FC1MM4,10
UTIDFP26PX,UTI Mutual Fund - UTI-Fixed Term Income Fund  Series XXVI Plan X -  DI,MF,24-APR-2017,10,1,INF789FC1NG4,10
UTIDFP27P1,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan I - DIR,MF,28-JUN-2017,10,1,INF789FC1L01,10
UTIDFP27P4,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan IV - DPFDP,MF,31-JUL-2017,10,1,INF789FC1O16,10
UTIDFP27P5,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan V - DPFDP,MF,17-AUG-2017,10,1,INF789FC1P15,10
UTIDFP27P6,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan VI - DPFDP,MF,05-SEP-2017,10,1,INF789FC1R62,10
UTIDFPXX16,UTI MF - UTI - FTIF Series XX Plan XVI - DP-FDPO,MF,29-DEC-2014,10,1,INF789FB1254,10
UTIDGR26P1,UTI MF - UTI-FTIF  Series XXVI Plan I - DP-GO,MF,17-JAN-2017,10,1,INF789FC1HN2,10
UTIDGR26P2,UTI Mutual Fund - UTI FTIF Sr. XXVI-II (1176 D) DPG,MF,07-FEB-2017,10,1,INF789FC1IF6,10
UTIDGR26P3,UTI Mutual Fund - UTI-FTIF  Series XXVI Plan III - 1169 days DPG ,MF,02-MAR-2017,10,1,INF789FC1IX9,10
UTIDGR26P5,UTI MF - UTI-FTI Fund  Sr XXVI Plan V - DP - G,MF,17-MAR-2017,10,1,INF789FC1JR9,10
UTIDGR26P6,UTI MF - UTI-FTI Fund  Sr. XXVI Plan VI - DP - G,MF,23-MAR-2017,10,1,INF789FC1KB1,10
UTIDGR26P7,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VII - DP-G,MF,06-APR-2017,10,1,INF789FC1KL0,10
UTIDGR26P8,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VIII - DP - G,MF,06-APR-2017,10,1,INF789FC1MR3,10
UTIDGR26P9,UTI Mutual Fund - UTI-FTI Fund  Sr XXVI Plan IX - DI DPG,MF,19-APR-2017,10,1,INF789FC1NB5,10
UTIDGR26PX,UTI Mutual Fund - UTI-Fixed Term Income Fund  Series XXVI Plan X -  DI,MF,24-APR-2017,10,1,INF789FC1NL4,10
UTIDGR27P1,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan I -  DI,MF,28-JUN-2017,10,1,INF789FC1L50,10
UTIDGR27P2,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan II - DPG,MF,05-JUL-2017,10,1,INF789FC1M59,10
UTIDGR27P3,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan III - D,MF,14-JUL-2017,10,1,INF789FC1N58,10
UTIDGR27P4,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan IV - DPG,MF,31-JUL-2017,10,1,INF789FC1O65,10
UTIDGR27P5,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan V - DPG,MF,17-AUG-2017,10,1,INF789FC1P64,10
UTIDGR27P6,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan VI - DPG,MF,05-SEP-2017,10,1,INF789FC1R54,10
UTIDGRXX11,UTI MF - UTI FTIF Series XX Plan XI - DP-GO,MF,08-DEC-2014,10,1,INF789FA16Q2,10
UTIDGRXX12,UTI MF - UTI - FTIF Series XX Plan XII - DP-GO,MF,17-DEC-2014,10,1,INF789FA12S7,10
UTIDGRXX16,UTI MF - UTI - FTIF Series XX Plan XVI - DP-GO,MF,29-DEC-2014,10,1,INF789FB1247,10
UTIDGRXX17,UTI MF - UTI - FTIF Series XX Plan XVII - DP-GO,MF,02-JAN-2015,10,1,INF789FB1403,10
UTIDGRXXI8,UTI MF - UTI-FTIF Series XXI Plan VIII - DP-GO,MF,16-MAR-2015,10,1,INF789FB1DO0,10
UTIDGRXXIX,UTI MF - UTI-FTIF Series XXI Plan X -  DP-GO,MF,25-MAR-2015,10,1,INF789FB1FC0,10
UTIDMP26P1,UTI MF - UTI-FTIF  Series XXVI Plan I - DP-MDPO,MF,17-JAN-2017,10,1,INF789FC1HM4,10
UTIDMP26P2,UTI Mutual Fund - UTI FTIF Sr. XXVI-II (1176 D) DPMDP,MF,07-FEB-2017,10,1,INF789FC1IE9,10
UTIDMP26P5,UTI MF - UTI-FTI Fund  Sr XXVI Plan V - DP - MDP,MF,17-MAR-2017,10,1,INF789FC1JQ1,10
UTIDMP26P6,UTI MF - UTI-FTI Fund  Sr. XXVI Plan VI - DP - MDP,MF,23-MAR-2017,10,1,INF789FC1KA3,10
UTIDMP26P7,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VII - DP-MDP,MF,06-APR-2017,10,1,INF789FC1KK2,10
UTIDMP26P8,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VIII - DP - MDP,MF,06-APR-2017,10,1,INF789FC1MQ5,10
UTIDMP26P9,UTI Mutual Fund - UTI-FTI Fund  Sr XXVI Plan IX - DI DPMDP,MF,19-APR-2017,10,1,INF789FC1NA7,10
UTIDMP26PX,UTI Mutual Fund - UTI-Fixed Term Income Fund  Series XXVI Plan X -  DI,MF,24-APR-2017,10,1,INF789FC1NK6,10
UTIDMP27P1,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan I -  DI,MF,28-JUN-2017,10,1,INF789FC1L43,10
UTIDMP27P3,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan III - D,MF,14-JUL-2017,10,1,INF789FC1N41,10
UTIDMP27P4,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan IV - DPMDP,MF,31-JUL-2017,10,1,INF789FC1O57,10
UTIDMP27P5,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan V - DPMDP,MF,17-AUG-2017,10,1,INF789FC1P56,10
UTIDMP27P6,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan VI - DPMDP,MF,05-SEP-2017,10,1,INF789FC1R47,10
UTIDMPXX11,UTI MF - UTI FTIF Series XX Plan XI - DP-MDPO,MF,08-DEC-2014,10,1,INF789FA17Q0,10
UTIDMPXX12,UTI MF - UTI - FTIF Series XX Plan XII - DP-MDPO,MF,17-DEC-2014,10,1,INF789FA13S5,10
UTIDMPXX16,UTI MF - UTI - FTIF Series XX Plan XVI - DP-MDPO,MF,29-DEC-2014,10,1,INF789FB1239,10
UTIDQP26P1,UTI MF - UTI-FTIF  Series XXVI Plan I - DP-QDPO,MF,17-JAN-2017,10,1,INF789FC1HG6,10
UTIDQP26P2,UTI Mutual Fund - UTI FTIF Sr. XXVI-II (1176 D) DPQDP,MF,07-FEB-2017,10,1,INF789FC1HY9,10
UTIDQP26P3,UTI Mutual Fund - UTI-FTIF  Series XXVI Plan III - 1169 days DPQDP,MF,02-MAR-2017,10,1,INF789FC1IQ3,10
UTIDQP26P5,UTI MF - UTI-FTI Fund  Sr XXVI Plan V - DP - QDP,MF,17-MAR-2017,10,1,INF789FC1JK4,10
UTIDQP26P6,UTI MF - UTI-FTI Fund  Sr. XXVI Plan VI - DP - QDP,MF,23-MAR-2017,10,1,INF789FC1JU3,10
UTIDQP26P7,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VII - DP-QDP,MF,06-APR-2017,10,1,INF789FC1KE5,10
UTIDQP26P8,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VIII - DP - QDP,MF,06-APR-2017,10,1,INF789FC1MK8,10
UTIDQP26P9,UTI Mutual Fund - UTI-FTI Fund  Sr XXVI Plan IX - DI DPQDP,MF,19-APR-2017,10,1,INF789FC1MU7,10
UTIDQP26PX,UTI Mutual Fund - UTI-Fixed Term Income Fund  Series XXVI Plan X -  DI,MF,24-APR-2017,10,1,INF789FC1NE9,10
UTIDQP27P1,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan I -  DI,MF,28-JUN-2017,10,1,INF789FC1K85,10
UTIDQP27P2,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan II - DPQDP,MF,05-JUL-2017,10,1,INF789FC1L84,10
UTIDQP27P3,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan III - D,MF,14-JUL-2017,10,1,INF789FC1M83,10
UTIDQP27P4,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan IV - DPQDP,MF,31-JUL-2017,10,1,INF789FC1N90,10
UTIDQP27P5,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan V - DPQDP,MF,17-AUG-2017,10,1,INF789FC1O99,10
UTIDQP27P6,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan VI - DPQDP,MF,05-SEP-2017,10,1,INF789FC1R21,10
UTIDQPXX11,UTI MF - UTI FTIF Series XX Plan XI - DP-QDPO,MF,08-DEC-2014,10,1,INF789FA18Q8,10
UTIDQPXX16,UTI MF - UTI - FTIF Series XX Plan XVI - DP-QDPO,MF,29-DEC-2014,10,1,INF789FB1197,10
UTIDQPXXIX,UTI MF - UTI-FTIF Series XXI Plan X -  DP-QDPO,MF,25-MAR-2015,10,1,INF789FB1EV3,10
UTIDQRXX12,UTI MF - UTI - FTIF Series XX Plan XII - DP-QDRO,MF,17-DEC-2014,10,1,INF789FA15S0,10
UTIFDAP212,UTI MF - UTI-FTIF Series XXI Plan II - DP-ADPO,MF,23-JAN-2015,10,1,INF789FB1544,10
UTIFDAP213,UTI MF - UTI-FTIF Series XXI Plan III - DP-ADPO,MF,05-FEB-2015,10,1,INF789FB1965,10
UTIFDAP214,UTI MF - UTI-FTIF Series XXI Plan IV - DP-ADPO,MF,18-FEB-2015,10,1,INF789FB1AG2,10
UTIFDAP217,UTI MF - UTI-FTIF Series XXI Plan VII - DP-ADPO,MF,09-MAR-2015,10,1,INF789FB1CY1,10
UTIFDAP21I,UTI MF - UTI-FTIF Series XXI Plan I - DP-ADPO,MF,09-JAN-2015,10,1,INF789FB1536,10
UTIFDAPXX3,UTI MF - UTI-FTIF Series XX- III - DP-ADPO,MF,14-OCT-2014,10,1,INF789FA1W85,10
UTIFDAPXX5,UTI MF-UTI-FTIF SXX Plan V- DP-ADP-1100D,MF,27-OCT-2014,10,1,INF789FA16B4,10
UTIFDAPXX6,UTI MF - UTI-FTIF Series XX Plan VI - DP-ADPO,MF,05-NOV-2014,10,1,INF789FA18E4,10
UTIFDAPXX9,UTI MF - UTI-FTIF Series XX Plan IX - DP-ADPO,MF,25-NOV-2014,10,1,INF789FA16L3,10
UTIFDAR20X,UTI MF - UTI-FTIF Series XX Plan X -  DP-ADRO,MF,24-NOV-2014,10,1,INF789FA17O5,10
UTIFDARXX2,UTI MF - UTI-FTIF - Series XX - Plan II - DP-ADRO,MF,07-OCT-2014,10,1,INF789FA1H76,10
UTIFDARXX5,UTI MF-UTI-FTIF SXX Plan V- DP-ADR-1100D,MF,27-OCT-2014,10,1,INF789FA17B2,10
UTIFDARXX9,UTI MF - UTI-FTIF Series XX Plan IX - DP-ADRO,MF,25-NOV-2014,10,1,INF789FA17L1,10
UTIFDFPXX5,UTI MF-UTI-FTIF SXX Plan V- DP-FDP-1100D,MF,27-OCT-2014,10,1,INF789FA10C5,10
UTIFDGR20X,UTI MF - UTI-FTIF Series XX Plan X -  DP-GO,MF,24-NOV-2014,10,1,INF789FA10P7,10
UTIFDGR212,UTI MF - UTI-FTIF Series XXI Plan II - DP-GO,MF,23-JAN-2015,10,1,INF789FB1882,10
UTIFDGR213,UTI MF - UTI-FTIF Series XXI Plan III - DP-GO,MF,05-FEB-2015,10,1,INF789FB1AC1,10
UTIFDGR214,UTI MF - UTI-FTIF Series XXI Plan IV - DP-GO,MF,18-FEB-2015,10,1,INF789FB1AM0,10
UTIFDGR216,UTI MF - UTI-FTIF Series XXI Plan VI - DP-GO,MF,27-FEB-2015,10,1,INF789FB1CU9,10
UTIFDGR217,UTI MF - UTI-FTIF Series XXI Plan VII - DP-GO,MF,09-MAR-2015,10,1,INF789FB1DE1,10
UTIFDGR21I,UTI MF - UTI-FTIF Series XXI Plan I - DP-GO,MF,09-JAN-2015,10,1,INF789FB1569,10
UTIFDGRXX2,UTI MF - UTI-FTIF - Series XX - Plan II - DP-GO,MF,07-OCT-2014,10,1,INF789FA1H92,10
UTIFDGRXX3,UTI MF - UTI-FTIF Series XX- III - DP-GO,MF,14-OCT-2014,10,1,INF789FA1X19,10
UTIFDGRXX5,UTI MF-UTI-FTIF SXX Plan V- DP-Grw-1100D,MF,27-OCT-2014,10,1,INF789FA19B8,10
UTIFDGRXX6,UTI MF - UTI-FTIF Series XX Plan VI - DP-GO,MF,05-NOV-2014,10,1,INF789FA11F6,10
UTIFDGRXX7,UTI MF - UTI-FTIF Series XX Plan VII -  DP-GO,MF,18-NOV-2014,10,1,INF789FA17G1,10
UTIFDGRXX8,UTI MF - UTI-FTIF Series XX Plan VIII - DP-GO,MF,18-NOV-2014,10,1,INF789FA13K2,10
UTIFDGRXX9,UTI MF - UTI-FTIF Series XX Plan IX - DP-GO,MF,25-NOV-2014,10,1,INF789FA19L7,10
UTIFDGRXXI,UTI MF - UTI-FTIF - Series XX - Plan I - DP-GO,MF,24-SEP-2014,10,1,INF789FA1E38,10
UTIFDMP213,UTI MF - UTI-FTIF Series XXI Plan III - DP-MDPO,MF,05-FEB-2015,10,1,INF789FB1AB3,10
UTIFDMP214,UTI MF - UTI-FTIF Series XXI Plan IV - DP-MDPO,MF,18-FEB-2015,10,1,INF789FB1AL2,10
UTIFDMP216,UTI MF - UTI-FTIF Series XXI Plan VI - DP-MDPO,MF,27-FEB-2015,10,1,INF789FB1CT1,10
UTIFDMPXX2,UTI MF - UTI-FTIF - Series XX - Plan II - DP-MDPO,MF,07-OCT-2014,10,1,INF789FA1H84,10
UTIFDMPXX5,UTI MF-UTI-FTIF SXX Plan V- DP-MDP-1100D,MF,27-OCT-2014,10,1,INF789FA18B0,10
UTIFDMPXX6,UTI MF - UTI-FTIF Series XX Plan VI - DP-MDPO,MF,05-NOV-2014,10,1,INF789FA10F8,10
UTIFDMPXX9,UTI MF - UTI-FTIF Series XX Plan IX - DP-MDPO,MF,25-NOV-2014,10,1,INF789FA18L9,10
UTIFDQP212,UTI MF - UTI-FTIF Series XXI Plan II - DP-QDPO,MF,23-JAN-2015,10,1,INF789FB1528,10
UTIFDQP214,UTI MF - UTI-FTIF Series XXI Plan IV - DP-QDPO,MF,18-FEB-2015,10,1,INF789FB1AF4,10
UTIFDQP216,UTI MF - UTI-FTIF Series XXI Plan VI - DP-QDPO,MF,27-FEB-2015,10,1,INF789FB1CN4,10
UTIFDQP21I,UTI MF - UTI-FTIF Series XXI Plan I - DP-QDPO,MF,09-JAN-2015,10,1,INF789FB1510,10
UTIFDQPXX2,UTI MF - UTI-FTIF - Series XX - Plan II - DP-QDPO,MF,07-OCT-2014,10,1,INF789FA1H43,10
UTIFDQPXX5,UTI MF-UTI-FTIF SXX Plan V- DP-QDP-1100D,MF,27-OCT-2014,10,1,INF789FA14B9,10
UTIFDQPXX6,UTI MF - UTI-FTIF Series XX Plan VI - DP-QDPO,MF,05-NOV-2014,10,1,INF789FA16E8,10
UTIFDQPXX9,UTI MF - UTI-FTIF Series XX Plan IX - DP-QDPO,MF,25-NOV-2014,10,1,INF789FA14L8,10
UTIFDQPXXI,UTI MF - UTI-FTIF - Series XX - Plan I - DP-QDPO,MF,24-SEP-2014,10,1,INF789FA1D88,10
UTIFDQRXX6,UTI MF - UTI-FTIF Series XX Plan VI - DP-QDRO,MF,05-NOV-2014,10,1,INF789FA17E6,10
UTIFEFDDP1,UTI MF - UTI-Focussed EF  Series I - DP-DPO,MF,10-SEP-2014,10,1,INF789FA1YM1,10
UTIFEFDDP2,UTI MF - UTI-FEF  Series II - DP-DPO,MF,02-JAN-2015,10,1,INF789FA16T6,10
UTIFEFDGR1,UTI MF - UTI-Focussed EF  Series I - DP-GO,MF,10-SEP-2014,10,1,INF789FA1YN9,10
UTIFEFDGR2,UTI MF - UTI-FEF  Series II - DP-GO,MF,02-JAN-2015,10,1,INF789FA17T4,10
UTIFEFRDP1,UTI MF - UTI-Focussed EF  Series I - RP-DPO,MF,10-SEP-2014,10,1,INF789FA1YK5,10
UTIFEFRDP2,UTI MF - UTI-FEF  Series II - RP-DPO,MF,02-JAN-2015,10,1,INF789FA14T1,10
UTIFEFRGR1,UTI MF - UTI-Focussed EF  Series I - RP-GO,MF,10-SEP-2014,10,1,INF789FA1YL3,10
UTIFEFRGR2,UTI MF - UTI-FEF  Series II - RP-GO,MF,02-JAN-2015,10,1,INF789FA15T8,10
UTIFRAP212,UTI MF - UTI-FTIF Series XXI Plan II - RP-ADPO,MF,23-JAN-2015,10,1,INF789FB1627,10
UTIFRAP213,UTI MF - UTI-FTIF Series XXI Plan III - RP-ADPO,MF,05-FEB-2015,10,1,INF789FB1AA5,10
UTIFRAP214,UTI MF - UTI-FTIF Series XXI Plan IV - RP-ADPO,MF,18-FEB-2015,10,1,INF789FB1AK4,10
UTIFRAP216,UTI MF - UTI-FTIF Series XXI Plan VI - RP-ADPO,MF,27-FEB-2015,10,1,INF789FB1CS3,10
UTIFRAP217,UTI MF - UTI-FTIF Series XXI Plan VII - RP-ADPO,MF,09-MAR-2015,10,1,INF789FB1DC5,10
UTIFRAP21I,UTI MF - UTI-FTIF Series XXI Plan I - RP-ADPO,MF,09-JAN-2015,10,1,INF789FB1619,10
UTIFRAPXX2,UTI MF - UTI-FTIF - Series XX - Plan II - RP-ADPO,MF,07-OCT-2014,10,1,INF789FA1I42,10
UTIFRAPXX3,UTI MF - UTI-FTIF Series XX- III - RP-ADPO,MF,14-OCT-2014,10,1,INF789FA1X68,10
UTIFRAPXX5,UTI MF-UTI-FTIF SXX Plan V- RP-ADP-1100D,MF,27-OCT-2014,10,1,INF789FA14C7,10
UTIFRAPXX6,UTI MF - UTI-FTIF Series XX Plan VI - RP-ADPO,MF,05-NOV-2014,10,1,INF789FA16F5,10
UTIFRAPXX7,UTI MF - UTI-FTIF Series XX Plan VII -  RP-ADPO,MF,18-NOV-2014,10,1,INF789FA12H0,10
UTIFRAPXX9,UTI MF - UTI-FTIF Series XX Plan IX - RP-ADPO,MF,25-NOV-2014,10,1,INF789FA14M6,10
UTIFRAPXXI,UTI MF - UTI-FTIF - Series XX - Plan I - RP-ADPO,MF,24-SEP-2014,10,1,INF789FA1E87,10
UTIFRARXX3,UTI MF - UTI-FTIF Series XX- III - RP-ADRO,MF,14-OCT-2014,10,1,INF789FA1X76,10
UTIFRARXX6,UTI MF - UTI-FTIF Series XX Plan VI - RP-ADRO,MF,05-NOV-2014,10,1,INF789FA17F3,10
UTIFRARXX7,UTI MF - UTI-FTIF Series XX Plan VII -  RP-ADRO,MF,18-NOV-2014,10,1,INF789FA13H8,10
UTIFRARXX9,UTI MF - UTI-FTIF Series XX Plan IX - RP-ADRO,MF,25-NOV-2014,10,1,INF789FA15M3,10
UTIFRARXXI,UTI MF - UTI-FTIF - Series XX - Plan I - RP-ADRO,MF,24-SEP-2014,10,1,INF789FA1E95,10
UTIFRFP212,UTI MF - UTI-FTIF Series XXI Plan II - RP-FDPO,MF,23-JAN-2015,10,1,INF789FB1668,10
UTIFRFP214,UTI MF - UTI-FTIF Series XXI Plan IV - RP-FDPO,MF,18-FEB-2015,10,1,INF789FB1AI8,10
UTIFRFP216,UTI MF - UTI-FTIF Series XXI Plan VI - RP-FDPO,MF,27-FEB-2015,10,1,INF789FB1CQ7,10
UTIFRFP21I,UTI MF - UTI-FTIF Series XXI Plan I - RP-FDPO,MF,09-JAN-2015,10,1,INF789FB1650,10
UTIFRFPXX3,UTI MF - UTI-FTIF Series XX- III - RP-FDPO,MF,14-OCT-2014,10,1,INF789FA1Y00,10
UTIFRFPXX5,UTI MF-UTI-FTIF SXX Plan V- RP-FDP-1100D,MF,27-OCT-2014,10,1,INF789FA18C8,10
